user_id,social_media_followers_count,social_follower_cat,talent_categories,status,manager_id,interviewed_date,signed_date,int_sign_duration,active,source,sent,inserted_date_pst,age,age_group,state,country,gender,followers_count,video_int_dur,firework_follower_cat,time_zone,lat,long,potential,categories_count,first_category,second_category,third_category,fourth_category,fifth_category
254558,112,<1000,"[""performance""]",sent_contract,8053,7/9/18,,,0,instagram,1,7/8/18,42,35+,Ontario,CA,male,2,-1,<20,America/Toronto,42.9915,-81.3402,0,1,performance,,,,
255792,5054,3000-6000,"[""lifestyle""]",active_talent,42612,7/10/18,7/15/18,5,1,instagram,1,7/9/18,24,18-24,,US,female,0,1,<20,America/New_York,,,0,1,lifestyle,,,,
261466,822,<1000,"[""travel""]",followup,883,7/20/18,,,0,instagram,0,7/12/18,41,35+,,US,female,12,,<20,US/Pacific,,,0,1,travel,,,,
274911,1279,1000-3000,"[""fashion""]",not_qualified,222515,7/17/18,,,0,instagram,0,7/16/18,24,18-24,Maryland,US,male,11,0,<20,America/New_York,,,0,1,fashion,,,,
296902,15000,10000-20000,"[""performance""]",sent_contract,2536,7/27/18,,,0,instagram,1,7/25/18,31,25-34,California,US,male,8,-1,<20,America/Los_Angeles,34.0523,-118.3852,0,1,performance,,,,
252046,70612,>20000,"[""performance""]",active_talent,223391,7/10/18,7/17/18,7,1,instagram,1,7/6/18,24,18-24,,US,female,3,0,<20,America/Los_Angeles,,,0,1,performance,,,,
279111,15000,10000-20000,"[""fashion""]",sent_contract,2536,7/18/18,,,0,instagram,1,7/18/18,23,18-24,New York,US,male,7,1,<20,America/New_York,40.767,-73.5254,0,1,fashion,,,,
222719,197,<1000,"[""dance""]",active_talent,33156,6/25/18,6/27/18,2,1,instagram,1,6/18/18,23,18-24,California,US,male,14,-6,<20,America/Los_Angeles,,,1,1,dance,,,,
207072,106000,>20000,"[""lifestyle""]",active_talent,47,6/19/18,7/1/18,12,1,youtube,1,6/14/18,42,35+,Texas,US,female,10,-4,<20,America/Chicago,29.9822,-95.1776,0,1,lifestyle,,,,
256353,5690,3000-6000,"[""performance""]",sent_contract,227915,7/25/18,,,0,instagram,1,7/9/18,,UNKNOWN,Washington,US,UNKNOWN,13,-15,<20,America/Los_Angeles,47.1458,-122.3237,1,1,performance,,,,
271258,3485,3000-6000,"[""lifestyle""]",active_talent,33156,7/16/18,7/24/18,8,1,instagram,1,7/15/18,25,18-24,New York,US,male,14,2,<20,America/New_York,,,0,1,lifestyle,,,,
135264,20600,>20000,"[""travel""]",active_talent,8053,5/31/18,6/29/18,29,1,instagram,0,5/19/18,18,13-17,California,US,female,82,3,60-120,America/Los_Angeles,32.7208,-117.0931,0,1,travel,,,,
255475,3505,3000-6000,"[""performance""]",interviewed,222515,7/12/18,,,0,instagram,0,7/9/18,22,18-24,Illinois,US,male,0,,<20,America/Chicago,,,0,1,performance,,,,
228111,757,<1000,"[""performance""]",active_talent,8053,6/22/18,6/30/18,8,1,instagram,1,6/21/18,20,18-24,Oregon,US,female,54,2,20-60,America/Los_Angeles,,,0,1,performance,,,,
214530,12200,10000-20000,"[""fashion"", ""lifestyle""]",not_interested,8053,6/18/18,,,0,instagram,0,6/15/18,17,13-17,Nevada,US,female,0,,<20,America/Los_Angeles,36.2359,-115.0525,0,2,fashion,lifestyle,,,
202841,696,<1000,"[""comedy""]",active_talent,223391,6/25/18,6/28/18,3,1,youtube,1,6/12/18,40,35+,Florida,US,female,74,-13,60-120,America/New_York,28.911,-81.1855,0,1,comedy,,,,
216847,26000,>20000,"[""comedy""]",active_talent,223391,6/21/18,6/30/18,9,1,musicaly,1,6/16/18,,UNKNOWN,,US,UNKNOWN,117,-1,60-120,America/New_York,,,0,1,comedy,,,,
264228,883,<1000,"[""travel""]",active_talent,223391,7/23/18,7/31/18,8,1,instagram,1,7/13/18,30,25-34,Ontario,CA,male,0,2,<20,America/Toronto,,,0,1,travel,,,,
281212,2284,1000-3000,"[""lifestyle""]",sent_contract,245925,7/23/18,,,0,instagram,1,7/18/18,,UNKNOWN,California,US,male,11,2,<20,America/Los_Angeles,34.0523,-118.3852,0,1,lifestyle,,,,
234315,1364,1000-3000,"[""fashion""]",not_qualified,883,7/9/18,,,0,instagram,1,6/26/18,26,25-34,,US,female,1,1,<20,America/New_York,,,0,1,fashion,,,,
227941,10000,6000-10000,"[""dance"", ""performance"", ""fashion""]",sent_contract,944,6/21/18,,,0,instagram,1,6/21/18,18,13-17,Pennsylvania,US,female,11,9,<20,America/New_York,39.9767,-75.2586,0,3,dance,performance,fashion,,
283247,1260,1000-3000,null,active_talent,33156,7/24/18,7/27/18,3,1,instagram,1,7/19/18,30,25-34,Connecticut,US,male,9,-1,<20,America/New_York,41.7912,-72.6953,0,,,,,,
269787,938,<1000,"[""sport""]",active_talent,223391,7/16/18,7/17/18,1,1,instagram,1,7/15/18,20,18-24,New Jersey,US,male,48,-1,20-60,America/New_York,,,0,1,sport,,,,
228198,884,<1000,"[""performance""]",not_interested,8053,6/22/18,,,0,instagram,0,6/21/18,22,18-24,California,US,female,30,,20-60,America/Los_Angeles,,,0,1,performance,,,,
230953,32300,>20000,"[""comedy""]",active_talent,47,7/2/18,7/5/18,3,1,instagram,1,6/23/18,23,18-24,California,US,male,21,-2,20-60,America/Los_Angeles,,,0,1,comedy,,,,
255185,27400,>20000,"[""fashion""]",active_talent,33156,7/9/18,7/18/18,9,1,instagram,1,7/9/18,37,35+,Oklahoma,US,female,2,0,<20,America/Chicago,,,0,1,fashion,,,,
278347,1174,1000-3000,"[""fashion""]",active_talent,223391,7/19/18,7/21/18,2,1,instagram,1,7/17/18,28,25-34,Maryland,US,female,28,0,20-60,America/New_York,39.1252,-76.5116,0,1,fashion,,,,
276448,11800,10000-20000,"[""lifestyle""]",sent_contract,245925,7/18/18,,,0,instagram,1,7/17/18,20,18-24,New York,US,female,17,2,<20,America/Los_Angeles,,,0,1,lifestyle,,,,
260858,1569,1000-3000,"[""fashion""]",active_talent,42612,7/13/18,7/18/18,5,1,instagram,1,7/12/18,22,18-24,California,US,female,4,1,<20,America/Los_Angeles,34.0266,-118.2831,0,1,fashion,,,,
249078,1488,1000-3000,"[""performance""]",sent_contract,227915,7/5/18,,,0,facebook,1,7/5/18,,UNKNOWN,,US,UNKNOWN,0,2,<20,America/Chicago,,,0,1,performance,,,,
255674,758,<1000,"[""comedy""]",active_talent,42612,7/11/18,7/17/18,6,1,instagram,1,7/9/18,,UNKNOWN,California,US,UNKNOWN,12,1,<20,America/Los_Angeles,33.9853,-118.3379,0,1,comedy,,,,
228021,33601,>20000,"[""comedy""]",active_talent,8053,6/22/18,6/29/18,7,1,instagram,1,6/21/18,21,18-24,,US,male,50,2,20-60,America/Detroit,,,0,1,comedy,,,,
281914,2559,1000-3000,"[""fashion""]",active_talent,223391,7/24/18,7/27/18,3,1,instagram,1,7/19/18,22,18-24,California,US,male,11,3,<20,America/Los_Angeles,34.1748,-117.8751,0,1,fashion,,,,
139772,3225,3000-6000,"[""travel"", ""fashion"", ""lifestyle""]",active_talent,8053,6/20/18,6/29/18,9,1,instagram,1,5/20/18,25,18-24,California,US,male,49,2,20-60,America/Los_Angeles,33.9853,-118.3379,0,3,travel,fashion,lifestyle,,
228088,886,<1000,"[""performance""]",active_talent,8053,6/22/18,6/28/18,6,1,instagram,1,6/21/18,,UNKNOWN,Colorado,US,female,15,0,<20,America/Denver,,,0,1,performance,,,,
53390,350,<1000,"[""comedy""]",active_talent,42612,6/25/18,6/28/18,3,1,instagram,1,5/12/18,22,18-24,California,US,female,96,-44,60-120,America/Los_Angeles,34.0021,-118.2136,0,1,comedy,,,,
258288,29200,>20000,"[""fashion""]",active_talent,223391,7/12/18,7/17/18,5,1,instagram,1,7/10/18,,UNKNOWN,California,US,female,7,0,<20,America/Los_Angeles,34.1352,-118.2416,0,1,fashion,,,,
259202,978,<1000,"[""lifestyle""]",interviewed,222515,7/16/18,,,0,instagram,0,7/11/18,27,25-34,,US,female,0,,<20,America/New_York,,,0,1,lifestyle,,,,
254646,9959,6000-10000,"[""lifestyle""]",active_talent,42612,7/13/18,7/17/18,4,1,instagram,1,7/8/18,18,13-17,California,US,female,5,3,<20,America/Los_Angeles,34.0021,-118.2136,0,1,lifestyle,,,,
228082,2532,1000-3000,"[""travel""]",active_talent,8053,6/22/18,6/28/18,6,1,instagram,1,6/21/18,,UNKNOWN,,US,UNKNOWN,56,0,20-60,America/New_York,,,0,1,travel,,,,
225209,3910,3000-6000,"[""performance""]",sent_contract,33156,6/21/18,7/5/18,14,0,instagram,1,6/19/18,38,35+,,US,male,25,-1,20-60,America/New_York,,,0,1,performance,,,,
273811,4707,3000-6000,"[""dance""]",sent_contract,245925,7/17/18,,,0,instagram,1,7/16/18,26,25-34,Ōsaka,JP,male,11,2,<20,Asia/Tokyo,34.6864,135.52,0,1,dance,,,,
229693,7900,6000-10000,"[""performance""]",active_talent,47,6/26/18,6/30/18,4,1,instagram,1,6/22/18,,UNKNOWN,Quebec,CA,female,70,0,60-120,America/Toronto,46.8287,-71.334,0,1,performance,,,,
243577,2000,1000-3000,"[""lifestyle""]",sent_contract,2536,7/2/18,,,0,instagram,1,7/1/18,23,18-24,New York,US,female,0,4,<20,America/New_York,40.692,-73.9268,0,1,lifestyle,,,,
261875,1420,1000-3000,"[""lifestyle""]",active_talent,42612,7/13/18,7/17/18,4,1,instagram,1,7/12/18,23,18-24,Virginia,US,female,36,2,20-60,America/New_York,37.584,-77.5206,0,1,lifestyle,,,,
233160,23400,>20000,"[""lifestyle""]",not_interested,33156,6/25/18,7/6/18,11,0,instagram,1,6/25/18,27,25-34,,US,female,28,0,20-60,America/New_York,,,0,1,lifestyle,,,,
230823,4052,3000-6000,"[""sport""]",not_interested,33156,6/26/18,7/5/18,9,0,instagram,1,6/23/18,33,25-34,,US,male,18,-3,<20,America/Chicago,,,0,1,sport,,,,
188821,,,"[""lifestyle""]",potential,15253,6/12/18,,,0,other,0,5/31/18,32,25-34,California,US,female,14,6,<20,America/Los_Angeles,34.2313,-118.1486,0,1,lifestyle,,,,
256931,5562,3000-6000,"[""performance""]",active_talent,223391,7/11/18,7/17/18,6,1,instagram,1,7/10/18,21,18-24,Colorado,US,male,32,0,20-60,America/Chicago,32.5979,-92.0235,0,1,performance,,,,
249179,9370,6000-10000,"[""lifestyle""]",active_talent,42612,7/9/18,7/12/18,3,1,instagram,0,7/5/18,21,18-24,California,US,female,11,1,<20,America/Los_Angeles,34.2313,-118.1486,0,1,lifestyle,,,,
251060,15000,10000-20000,"[""performance""]",active_talent,42612,7/6/18,7/12/18,6,1,instagram,1,7/6/18,23,18-24,,US,male,39,1,20-60,America/New_York,,,0,1,performance,,,,
250847,1044,1000-3000,"[""fashion"", ""lifestyle""]",not_interested,222515,7/6/18,,,0,instagram,0,7/5/18,24,18-24,Maryland,US,female,0,,<20,America/New_York,38.969,-76.8537,0,2,fashion,lifestyle,,,
244761,4247,3000-6000,"[""performance""]",sent_contract,883,7/2/18,,,0,instagram,1,7/2/18,14,13-17,California,US,male,0,6,<20,America/Los_Angeles,34.13,-118.3386,0,1,performance,,,,
249588,3790,3000-6000,"[""sport""]",sent_contract,8053,7/10/18,,,0,instagram,1,7/5/18,36,35+,Ontario,CA,female,0,-4,<20,America/Toronto,43.6966,-79.4121,0,1,sport,,,,
135443,5941,3000-6000,"[""comedy""]",active_talent,8053,5/24/18,7/5/18,42,1,instagram,0,5/19/18,29,25-34,California,US,male,222,-4,>200,America/Los_Angeles,33.9864,-118.0884,0,1,comedy,,,,
292897,12700,10000-20000,"[""performance""]",sent_contract,3737,7/24/18,,,0,instagram,1,7/23/18,26,25-34,California,US,male,4,2,<20,America/Los_Angeles,34.1379,-118.3919,0,1,performance,,,,
255940,7258,6000-10000,"[""performance""]",interviewed,222515,7/12/18,,,0,instagram,0,7/9/18,27,25-34,New York,US,female,2,-3,<20,America/Los_Angeles,36.1201,-115.0877,0,1,performance,,,,
228243,59000,>20000,"[""performance""]",active_talent,8053,6/22/18,7/6/18,14,1,instagram,1,6/21/18,,UNKNOWN,,US,UNKNOWN,33,1,20-60,,37.751,-97.822,0,1,performance,,,,
200370,2697,1000-3000,"[""sport"", ""fashion"", ""lifestyle""]",active_talent,8053,6/20/18,7/6/18,16,1,instagram,1,6/10/18,23,18-24,California,US,female,36,4,20-60,America/Los_Angeles,33.9129,-118.3439,0,3,sport,fashion,lifestyle,,
180727,9947,6000-10000,"[""performance""]",interviewed,222515,7/12/18,,,0,instagram,0,5/24/18,,UNKNOWN,California,US,male,0,,<20,America/Los_Angeles,34.1006,-118.3275,0,1,performance,,,,
249982,18000,10000-20000,null,active_talent,42612,7/6/18,7/11/18,5,1,instagram,1,7/5/18,20,18-24,New York,US,male,4,-1,<20,America/New_York,40.7035,-73.9235,0,,,,,,
250653,5816,3000-6000,"[""dance"", ""performance""]",active_talent,223391,7/10/18,7/19/18,9,1,instagram,1,7/5/18,27,25-34,,US,female,2,1,<20,America/Chicago,,,0,2,dance,performance,,,
218552,100,<1000,"[""performance""]",sent_contract,47,6/26/18,,,0,youtube,1,6/17/18,23,18-24,District of Columbia,US,female,11,1,<20,America/New_York,38.8933,-77.0146,0,1,performance,,,,
104788,21100,>20000,"[""sport""]",active_talent,47,5/21/18,5/23/18,2,1,instagram,0,5/17/18,25,18-24,California,US,female,44,-2,20-60,America/Los_Angeles,34.102,-117.3868,0,1,sport,,,,
231578,14500,10000-20000,"[""performance""]",active_talent,223391,7/5/18,7/16/18,11,1,instagram,1,6/24/18,17,13-17,,US,female,42,2,20-60,America/Los_Angeles,,,0,1,performance,,,,
251249,21700,>20000,"[""performance""]",sent_contract,245925,7/6/18,,,0,instagram,1,7/6/18,29,25-34,California,US,female,2,0,<20,America/Los_Angeles,34.1463,-118.4293,0,1,performance,,,,
284786,21000,>20000,"[""sport""]",sent_contract,2536,7/24/18,,,0,instagram,1,7/20/18,24,18-24,Massachusetts,US,male,4,1,<20,America/New_York,42.3451,-71.0993,0,1,sport,,,,
276563,3177,3000-6000,"[""comedy""]",sent_contract,2536,7/18/18,,,0,instagram,1,7/17/18,24,18-24,Île-de-France,FR,male,13,2,<20,Europe/Paris,,,0,1,comedy,,,,
255459,5130,3000-6000,"[""performance""]",active_talent,33156,7/9/18,7/12/18,3,1,instagram,1,7/9/18,24,18-24,Illinois,US,male,73,1,60-120,America/Chicago,41.5583,-87.6612,0,1,performance,,,,
233733,3393,3000-6000,"[""comedy""]",sent_contract,883,7/23/18,,,0,instagram,1,6/26/18,16,13-17,South Carolina,US,male,23,-27,20-60,America/New_York,34.4272,-79.3723,0,1,comedy,,,,
254145,165000,>20000,"[""fashion""]",active_talent,223391,7/11/18,7/17/18,6,1,instagram,1,7/8/18,22,18-24,California,US,female,6,1,<20,America/Los_Angeles,34.0523,-118.3852,0,1,fashion,,,,
257655,11864,10000-20000,"[""dance""]",not_interested,222515,7/13/18,,,0,instagram,1,7/10/18,30,25-34,California,US,male,3,-3,<20,America/Los_Angeles,33.8627,-118.1807,0,1,dance,,,,
244220,6006,6000-10000,"[""lifestyle""]",sent_contract,227915,7/6/18,,,0,instagram,1,7/2/18,21,18-24,Georgia,US,male,1,1,<20,America/New_York,33.3758,-84.4657,0,1,lifestyle,,,,
239166,1605,1000-3000,"[""sport""]",sent_contract,227915,7/2/18,,,0,instagram,1,6/29/18,28,25-34,Michigan,US,male,0,2,<20,America/Detroit,41.794,-83.5879,0,1,sport,,,,
231229,3206,3000-6000,"[""dance""]",sent_contract,8053,7/2/18,,,0,instagram,1,6/23/18,22,18-24,California,US,female,0,0,<20,America/Los_Angeles,34.1683,-118.373,0,1,dance,,,,
253576,8116,6000-10000,"[""fashion""]",sent_contract,227915,7/9/18,,,0,instagram,1,7/7/18,21,18-24,New York,US,female,0,1,<20,America/New_York,40.869,-73.9023,0,1,fashion,,,,
281755,1023,1000-3000,"[""lifestyle""]",active_talent,223391,7/19/18,7/24/18,5,1,instagram,1,7/19/18,22,18-24,Louisiana,US,female,22,0,20-60,America/Chicago,29.9736,-90.0857,0,1,lifestyle,,,,
251871,4826,3000-6000,"[""fashion""]",sent_contract,245925,7/9/18,,,0,instagram,1,7/6/18,26,25-34,California,US,male,0,1,<20,America/Los_Angeles,,,0,1,fashion,,,,
279400,11600,10000-20000,"[""fashion""]",active_talent,223391,7/19/18,7/21/18,2,1,instagram,1,7/18/18,24,18-24,North Carolina,US,female,17,-1,<20,America/New_York,36.1207,-79.8946,0,1,fashion,,,,
232672,1139,1000-3000,"[""dance""]",active_talent,223391,6/26/18,7/6/18,10,1,instagram,1,6/25/18,9,0-12,New South Wales,AU,female,128,-1,120-200,Australia/Sydney,-33.7833,150.95,0,1,dance,,,,
247313,3588,3000-6000,"[""performance"", ""comedy""]",active_talent,223391,7/5/18,7/6/18,1,1,instagram,1,7/4/18,29,25-34,Virginia,US,male,5,-1,<20,America/New_York,,,0,2,performance,comedy,,,
250575,33953,>20000,"[""travel"", ""performance"", ""fashion"", ""lifestyle""]",active_talent,223391,7/6/18,7/10/18,4,1,instagram,1,7/5/18,33,25-34,California,US,female,112,1,60-120,America/Los_Angeles,34.1073,-118.3719,0,4,travel,performance,fashion,lifestyle,
199716,2206,1000-3000,"[""comedy""]",active_talent,223391,7/3/18,7/14/18,11,1,instagram,1,6/9/18,12,0-12,Florida,US,female,93,-7,60-120,America/New_York,27.5921,-80.3853,0,1,comedy,,,,
245099,140459,>20000,"[""travel"", ""performance"", ""fashion"", ""lifestyle""]",active_talent,223391,7/5/18,7/7/18,2,1,instagram,1,7/2/18,25,18-24,,PH,female,9,-1,<20,America/Los_Angeles,,,0,4,travel,performance,fashion,lifestyle,
250641,11000,10000-20000,"[""performance""]",active_talent,42612,7/9/18,7/10/18,1,1,instagram,1,7/5/18,33,25-34,California,US,male,1,,<20,America/Los_Angeles,34.2313,-118.1486,0,1,performance,,,,
228194,833,<1000,"[""comedy""]",not_interested,8053,6/22/18,,,0,instagram,1,6/21/18,21,18-24,California,US,female,27,1,20-60,America/Los_Angeles,,,0,1,comedy,,,,
274790,1093,1000-3000,"[""lifestyle""]",not_qualified,883,7/20/18,,,0,instagram,1,7/16/18,30,25-34,Pennsylvania,US,female,12,0,<20,America/New_York,40.0217,-75.0518,0,1,lifestyle,,,,
252134,1539,1000-3000,"[""performance""]",followup,883,7/9/18,,,0,instagram,0,7/6/18,30,25-34,New York,US,female,0,,<20,America/New_York,40.7111,-73.9469,0,1,performance,,,,
238154,2452,1000-3000,"[""comedy""]",sent_contract,227915,7/5/18,,,0,instagram,1,6/29/18,40,35+,Pennsylvania,US,male,0,-1,<20,America/New_York,40.6686,-75.3295,0,1,comedy,,,,
237518,1465,1000-3000,"[""lifestyle""]",sent_contract,883,7/3/18,,,0,instagram,1,6/28/18,35,25-34,,US,female,0,4,<20,America/New_York,,,0,1,lifestyle,,,,
291183,3192,3000-6000,"[""performance""]",sent_contract,883,7/25/18,,,0,instagram,1,7/23/18,33,25-34,Massachusetts,US,male,4,1,<20,America/New_York,42.366,-71.123,0,1,performance,,,,
253408,13900,10000-20000,"[""lifestyle""]",active_talent,8053,7/11/18,7/15/18,4,1,instagram,0,7/7/18,27,25-34,California,US,female,31,1,20-60,America/Los_Angeles,33.7265,-118.0069,0,1,lifestyle,,,,
250678,2606,1000-3000,"[""sport""]",active_talent,223391,7/6/18,7/14/18,8,1,instagram,1,7/5/18,36,35+,South Carolina,US,female,3,0,<20,America/New_York,34.0007,-81.0348,0,1,sport,,,,
238706,105000,>20000,"[""fashion""]",sent_contract,8053,6/29/18,,,0,instagram,1,6/29/18,23,18-24,,US,male,27,7,20-60,America/Los_Angeles,,,0,1,fashion,,,,
255924,1092,1000-3000,null,active_talent,8053,7/12/18,7/17/18,5,1,instagram,1,7/9/18,26,25-34,California,US,female,0,1,<20,America/Los_Angeles,34.0523,-118.3852,0,,,,,,
11547,9843,6000-10000,"[""lifestyle""]",not_interested,42612,4/30/18,,,0,instagram,0,4/20/18,20,18-24,Florida,US,female,1,-10,<20,America/New_York,25.5974,-80.4031,0,1,lifestyle,,,,
177261,1108,1000-3000,"[""fashion""]",active_talent,8053,5/31/18,6/28/18,28,1,instagram,0,5/23/18,23,18-24,California,US,female,18,1,<20,America/Los_Angeles,34.1693,-118.2663,0,1,fashion,,,,
150038,1061,1000-3000,"[""lifestyle""]",active_talent,8053,5/29/18,6/2/18,4,1,instagram,0,5/22/18,21,18-24,California,US,female,15,-4,<20,America/Los_Angeles,34.1793,-118.432,0,1,lifestyle,,,,
247406,10600,10000-20000,"[""performance""]",active_talent,223391,7/16/18,7/21/18,5,1,instagram,1,7/4/18,26,25-34,New York,US,male,2,-7,<20,America/New_York,,,0,1,performance,,,,
248003,5512,3000-6000,"[""fashion""]",active_talent,223391,7/6/18,7/12/18,6,1,instagram,1,7/4/18,39,35+,Maryland,US,female,10,1,<20,America/New_York,39.1626,-76.6317,0,1,fashion,,,,
256240,13400,10000-20000,"[""lifestyle""]",sent_contract,245925,7/11/18,,,0,instagram,1,7/9/18,26,25-34,,US,female,8,0,<20,America/Los_Angeles,,,0,1,lifestyle,,,,
279777,2366,1000-3000,"[""lifestyle""]",sent_contract,245925,7/20/18,,,0,instagram,1,7/18/18,20,18-24,California,US,male,18,3,<20,America/Los_Angeles,37.7484,-122.4156,0,1,lifestyle,,,,
36881,,,null,interviewed,3737,7/27/18,,,0,other,0,5/4/18,15,13-17,Ohio,US,male,19,-76,<20,America/New_York,41.6024,-83.6337,1,,,,,,
205995,9070,6000-10000,"[""lifestyle""]",active_talent,33156,6/25/18,6/27/18,2,1,instagram,1,6/13/18,25,18-24,Florida,US,male,41,-9,20-60,America/New_York,,,0,1,lifestyle,,,,
259173,22400,>20000,"[""performance""]",sent_contract,103328,7/13/18,,,0,instagram,1,7/11/18,13,13-17,New York,US,male,5,-2,<20,America/New_York,40.8309,-73.907,0,1,performance,,,,
252950,1351,1000-3000,"[""performance""]",active_talent,223391,7/10/18,7/17/18,7,1,instagram,1,7/7/18,17,13-17,Pennsylvania,US,female,3,1,<20,America/New_York,41.3402,-74.8686,0,1,performance,,,,
235826,6158,6000-10000,"[""travel""]",active_talent,42612,7/9/18,7/14/18,5,1,instagram,1,6/27/18,22,18-24,California,US,female,18,1,<20,America/Los_Angeles,33.6451,-117.6786,0,1,travel,,,,
191452,19700,10000-20000,null,not_interested,47,6/4/18,,,0,instagram,0,6/2/18,,UNKNOWN,,US,male,29,-2,20-60,,37.751,-97.822,0,,,,,,
254353,1325,1000-3000,"[""sport""]",interviewed,8053,7/10/18,,,0,instagram,0,7/8/18,21,18-24,New Jersey,US,female,0,,<20,America/New_York,40.5422,-74.577,0,1,sport,,,,
258175,2503,1000-3000,"[""lifestyle""]",followup,883,7/12/18,,,0,instagram,1,7/10/18,21,18-24,,US,female,0,,<20,America/New_York,,,0,1,lifestyle,,,,
258195,16400,10000-20000,"[""fashion""]",active_talent,33156,7/12/18,7/26/18,14,1,instagram,1,7/10/18,,UNKNOWN,California,US,female,1,0,<20,America/Los_Angeles,34.1339,-118.2052,0,1,fashion,,,,
883,2581,1000-3000,"[""fashion""]",active_talent,47,4/10/18,4/24/18,14,1,instagram,0,,,,,,,,-2,,,,,0,1,fashion,,,,
256454,2750,1000-3000,"[""lifestyle""]",active_talent,223391,7/12/18,7/17/18,5,1,instagram,1,7/9/18,24,18-24,,US,female,9,2,<20,America/Chicago,,,0,1,lifestyle,,,,
258446,876,<1000,"[""performance""]",active_talent,223391,7/11/18,7/15/18,4,1,instagram,1,7/10/18,29,25-34,,US,male,3,1,<20,America/New_York,,,0,1,performance,,,,
254999,24900,>20000,"[""fashion""]",sent_contract,103328,7/9/18,,,0,instagram,1,7/8/18,29,25-34,California,US,female,2,0,<20,America/Los_Angeles,,,0,1,fashion,,,,
259364,7309,6000-10000,"[""travel""]",active_talent,33156,7/12/18,7/18/18,6,1,instagram,1,7/11/18,26,25-34,Arizona,US,female,3,2,<20,America/Chicago,29.4241,-98.4936,0,1,travel,,,,
251546,2058,1000-3000,"[""lifestyle""]",sent_contract,2536,7/9/18,,,0,instagram,1,7/6/18,35,25-34,New York,US,male,1,,<20,America/New_York,40.7434,-73.9189,0,1,lifestyle,,,,
259254,5421,3000-6000,"[""performance""]",sent_contract,883,7/16/18,,,0,instagram,1,7/11/18,19,18-24,New York,US,female,4,2,<20,America/New_York,42.6995,-73.758,0,1,performance,,,,
247484,936,<1000,"[""lifestyle""]",active_talent,42612,7/5/18,7/15/18,10,1,instagram,1,7/4/18,26,25-34,Maryland,US,female,8,1,<20,America/New_York,38.8046,-76.9947,0,1,lifestyle,,,,
3468,9362,6000-10000,"[""lifestyle""]",active_talent,47,4/27/18,5/17/18,20,1,instagram,0,4/10/18,27,25-34,Nevada,US,male,214,-15,>200,America/Los_Angeles,36.1201,-115.0877,0,1,lifestyle,,,,
